cliente_id,mes,asignados,vistos,aceptados,completados
901643.0,2023-06,3,3,3,0
901643.0,2023-07,3,3,3,1
901643.0,2023-08,3,3,3,1
901643.0,2023-09,1,1,1,0
901643.0,2023-10,1,1,1,0
901667.0,2022-08,1,0,0,0
901667.0,2022-09,1,0,0,0
901667.0,2022-10,1,0,0,0
901667.0,2022-11,3,0,0,0
901667.0,2022-12,1,0,0,0
901667.0,2023-01,1,1,1,0
901667.0,2023-02,2,2,2,0
901667.0,2023-03,1,0,0,0
901667.0,2023-04,2,1,1,0
901667.0,2023-05,1,0,0,0
901667.0,2023-07,1,0,0,0
901779.0,2022-08,1,0,0,0
901779.0,2022-09,1,0,0,0
901779.0,2022-10,1,0,0,0
901779.0,2022-11,3,0,0,0
901779.0,2022-12,1,0,0,0
901779.0,2023-01,1,0,0,0
901779.0,2023-02,2,1,0,0
901779.0,2023-03,1,1,1,0
901779.0,2023-04,1,0,0,0
901779.0,2023-06,1,0,0,0
901779.0,2023-07,1,0,0,0
902199.0,2022-08,1,1,1,0
902199.0,2022-09,1,1,1,0
902199.0,2022-10,1,0,0,0
902199.0,2022-11,3,0,0,0
902199.0,2022-12,1,0,0,0
902199.0,2023-02,2,0,0,0
902199.0,2023-03,1,0,0,0
902199.0,2023-04,2,1,1,1
902199.0,2023-05,1,1,1,0
902199.0,2023-06,3,0,0,0
902199.0,2023-07,1,0,0,0
902199.0,2023-08,3,0,0,0
902199.0,2023-09,1,0,0,0
902199.0,2023-10,1,0,0,0
902205.0,2022-08,1,0,0,0
902205.0,2022-10,2,2,2,1
902205.0,2022-11,3,1,1,0
902205.0,2022-12,1,1,1,0
902205.0,2023-01,1,1,1,1
902205.0,2023-04,1,1,1,1
902205.0,2023-05,2,2,2,0
902205.0,2023-06,3,2,2,2
902205.0,2023-07,3,0,0,0
902205.0,2023-08,1,0,0,0
902205.0,2023-09,1,0,0,0
902205.0,2023-10,1,1,1,1
902587.0,2022-08,1,1,1,0
902587.0,2022-09,1,1,1,0
902587.0,2022-10,1,0,0,0
902587.0,2022-11,3,1,1,0
902587.0,2023-01,1,0,0,0
902587.0,2023-02,2,0,0,0
902587.0,2023-03,1,0,0,0
902587.0,2023-04,2,0,0,0
902587.0,2023-05,1,0,0,0
902587.0,2023-06,1,0,0,0
902587.0,2023-07,1,0,0,0
902587.0,2023-08,1,0,0,0
902587.0,2023-09,1,0,0,0
902587.0,2023-10,1,0,0,0
902677.0,2022-08,1,0,0,0
902677.0,2022-11,3,1,1,0
902677.0,2023-02,2,0,0,0
902677.0,2023-03,1,1,1,0
902677.0,2023-04,2,0,0,0
902677.0,2023-05,1,1,1,0
902677.0,2023-06,3,3,3,0
902677.0,2023-07,3,2,2,1
902677.0,2023-08,3,3,3,1
902677.0,2023-09,1,0,0,0
902677.0,2023-10,2,2,2,0
902741.0,2022-08,1,0,0,0
902741.0,2022-09,1,0,0,0
902741.0,2022-10,1,0,0,0
902741.0,2022-11,3,0,0,0
902741.0,2023-01,1,0,0,0
902741.0,2023-02,2,0,0,0
902741.0,2023-03,1,0,0,0
902741.0,2023-04,1,0,0,0
902741.0,2023-06,1,0,0,0
902741.0,2023-07,1,0,0,0
902949.0,2022-08,1,1,1,1
902949.0,2022-11,3,1,1,0
902949.0,2022-12,1,1,1,0
902949.0,2023-01,1,1,1,1
902949.0,2023-03,1,1,1,1
902949.0,2023-04,2,2,2,0
902949.0,2023-05,2,1,1,0
902949.0,2023-06,3,3,2,0
902949.0,2023-07,3,1,0,0
902949.0,2023-08,3,3,3,2
902949.0,2023-09,2,0,0,0
902949.0,2023-10,2,0,0,0
902967.0,2022-08,1,0,0,0
902967.0,2022-09,1,0,0,0
902967.0,2022-10,1,0,0,0
902967.0,2022-11,3,0,0,0
902967.0,2022-12,1,1,1,0
902967.0,2023-01,1,1,1,0
902967.0,2023-02,2,2,2,0
902967.0,2023-03,1,0,0,0
902967.0,2023-04,2,0,0,0
902967.0,2023-05,1,1,1,0
902967.0,2023-06,1,1,1,1
902967.0,2023-07,3,1,1,0
902967.0,2023-08,3,2,2,0
902967.0,2023-09,2,2,2,0
902967.0,2023-10,1,1,1,0
903073.0,2022-08,1,1,1,0
903073.0,2022-09,1,1,1,0
903073.0,2022-10,1,0,0,0
903073.0,2022-11,3,0,0,0
903073.0,2022-12,1,0,0,0
903073.0,2023-01,1,1,0,0
903073.0,2023-02,2,0,0,0
903073.0,2023-03,1,0,0,0
903073.0,2023-04,2,2,2,0
903073.0,2023-05,1,0,0,0
903073.0,2023-06,1,0,0,0
903073.0,2023-07,3,0,0,0
903073.0,2023-08,3,0,0,0
903073.0,2023-09,2,2,2,1
903073.0,2023-10,2,0,1,0
903119.0,2022-08,1,1,1,0
903119.0,2022-09,1,1,1,0
903119.0,2022-10,1,0,0,0
903119.0,2022-11,3,0,0,0
903119.0,2022-12,1,1,1,0
903119.0,2023-01,1,1,1,1
903119.0,2023-02,1,1,1,0
903119.0,2023-03,1,0,0,0
903119.0,2023-04,2,2,2,0
903119.0,2023-05,1,0,0,0
903119.0,2023-06,1,0,0,0
903119.0,2023-07,1,1,1,0
903119.0,2023-08,1,1,1,0
903119.0,2023-09,2,0,0,0
903119.0,2023-10,1,1,1,0
903431.0,2022-08,1,0,0,0
903431.0,2022-10,1,0,0,0
903431.0,2022-11,3,0,0,0
903431.0,2022-12,1,0,0,0
903431.0,2023-01,1,1,0,0
903431.0,2023-02,2,0,0,0
903431.0,2023-03,1,0,0,0
903431.0,2023-04,2,2,2,0
903431.0,2023-05,1,0,0,0
903431.0,2023-06,1,0,0,0
903431.0,2023-07,1,0,0,0
903431.0,2023-08,1,0,0,0
903431.0,2023-09,1,0,0,0
903431.0,2023-10,2,0,0,0
903673.0,2022-08,1,0,0,0
903673.0,2022-10,1,0,0,0
903673.0,2022-11,3,0,0,0
903673.0,2022-12,1,0,0,0
903673.0,2023-01,1,0,0,0
903673.0,2023-02,2,0,0,0
903673.0,2023-03,1,0,0,0
903673.0,2023-04,2,0,0,0
903673.0,2023-06,3,0,0,0
903673.0,2023-07,1,0,0,0
903673.0,2023-08,3,0,0,0
903673.0,2023-09,1,0,0,0
903673.0,2023-10,1,0,0,0
903717.0,2022-08,1,1,1,0
903717.0,2022-09,1,1,1,0
903717.0,2022-10,1,1,1,1
903717.0,2022-11,2,2,2,0
903717.0,2022-12,1,1,1,0
903717.0,2023-01,1,1,1,0
903717.0,2023-02,2,2,2,1
903717.0,2023-04,2,2,2,0
903717.0,2023-05,1,1,1,0
903717.0,2023-06,3,0,0,0
903717.0,2023-07,3,0,0,0
903717.0,2023-08,3,3,3,3
903717.0,2023-09,2,0,0,0
903717.0,2023-10,2,0,0,0
904173.0,2022-08,1,0,0,0
904173.0,2022-09,1,1,0,0
904173.0,2022-10,1,0,0,0
904173.0,2022-11,3,0,0,0
904173.0,2022-12,1,1,1,0
904173.0,2023-01,1,0,0,0
904173.0,2023-02,2,0,0,0
904173.0,2023-03,1,1,1,0
904173.0,2023-04,2,0,0,0
904173.0,2023-05,1,0,0,0
904173.0,2023-06,4,2,2,1
904173.0,2023-07,3,0,0,0
904173.0,2023-08,3,0,0,0
904173.0,2023-09,1,0,0,0
904173.0,2023-10,1,0,0,0
904337.0,2022-08,1,1,1,0
904337.0,2022-10,1,0,0,0
904337.0,2022-11,3,2,2,0
904337.0,2022-12,1,1,1,0
904337.0,2023-01,1,0,0,0
904337.0,2023-02,1,0,0,0
904337.0,2023-03,1,1,1,0
904337.0,2023-04,2,2,2,0
904337.0,2023-05,1,0,0,0
904337.0,2023-06,3,0,0,0
904337.0,2023-07,3,3,3,1
904337.0,2023-08,3,0,0,0
904337.0,2023-09,1,0,0,0
904337.0,2023-10,2,2,2,0
904355.0,2022-08,1,0,0,0
904355.0,2022-09,1,0,0,0
904355.0,2022-10,1,0,0,0
904355.0,2022-11,3,0,0,0
904355.0,2022-12,1,0,0,0
904355.0,2023-01,1,0,0,0
904355.0,2023-02,1,0,0,0
904355.0,2023-03,1,0,0,0
904355.0,2023-04,2,0,0,0
905177.0,2022-08,1,0,0,0
905177.0,2022-09,1,0,0,0
905177.0,2022-10,1,0,0,0
905177.0,2022-11,3,0,0,0
905177.0,2022-12,1,0,0,0
905177.0,2023-01,1,1,0,0
905177.0,2023-02,2,0,0,0
905177.0,2023-03,1,0,0,0
905177.0,2023-04,2,0,0,0
905177.0,2023-06,1,0,0,0
905177.0,2023-07,1,0,0,0
905177.0,2023-09,1,1,1,1
905177.0,2023-10,2,0,0,0
905511.0,2022-10,1,0,0,0
905511.0,2022-11,3,0,0,0
905511.0,2022-12,1,0,0,0
905511.0,2023-04,2,0,0,0
905511.0,2023-06,1,0,0,0
905511.0,2023-07,1,0,0,0
905747.0,2022-08,1,1,1,0
905747.0,2022-09,1,1,1,0
905747.0,2022-10,1,1,1,0
905747.0,2022-11,3,3,3,0
905747.0,2022-12,1,1,0,0
905747.0,2023-01,1,1,1,0
905747.0,2023-02,2,2,2,0
905747.0,2023-03,1,1,1,0
905747.0,2023-04,2,0,0,0
905747.0,2023-05,1,0,0,0
905747.0,2023-06,3,0,0,0
905747.0,2023-07,1,1,1,0
905747.0,2023-08,3,3,3,2
905747.0,2023-09,2,2,2,0
905747.0,2023-10,2,2,2,0
906151.0,2022-08,1,0,0,0
906151.0,2022-09,1,1,1,0
906151.0,2022-10,1,0,0,0
906151.0,2022-11,3,0,0,0
906151.0,2022-12,1,1,1,0
906151.0,2023-01,1,1,1,0
906151.0,2023-02,2,0,0,0
906151.0,2023-03,1,0,0,0
906151.0,2023-04,2,2,2,0
906151.0,2023-05,1,1,1,0
906151.0,2023-06,3,2,2,0
906151.0,2023-07,3,2,2,0
906151.0,2023-08,3,3,3,1
906151.0,2023-09,1,1,1,0
906151.0,2023-10,2,1,1,0
906571.0,2022-08,1,1,0,0
906571.0,2022-10,1,0,0,0
906571.0,2022-11,3,0,0,0
906571.0,2022-12,1,0,0,0
906571.0,2023-02,2,0,0,0
906571.0,2023-03,1,0,0,0
906571.0,2023-04,2,0,0,0
906571.0,2023-09,1,0,0,0
906571.0,2023-10,1,0,0,0
907379.0,2022-08,1,1,1,1
907379.0,2022-10,1,0,0,0
907379.0,2022-11,3,0,0,0
907379.0,2022-12,1,1,1,0
907379.0,2023-01,1,1,0,0
907379.0,2023-02,2,2,2,1
907379.0,2023-04,2,0,0,0
907379.0,2023-06,3,3,3,1
907379.0,2023-07,3,3,3,1
907379.0,2023-08,3,2,2,0
907379.0,2023-09,1,0,0,0
907379.0,2023-10,2,2,2,0
907595.0,2022-08,1,0,0,0
907595.0,2022-09,1,0,0,0
907595.0,2022-10,1,0,0,0
907595.0,2022-11,3,0,0,0
907595.0,2022-12,1,0,0,0
907595.0,2023-02,2,0,0,0
907595.0,2023-04,2,2,1,0
907595.0,2023-05,1,0,0,0
907595.0,2023-06,1,0,0,0
907595.0,2023-07,1,0,0,0
907669.0,2022-08,1,0,0,0
907669.0,2022-09,1,0,0,0
907669.0,2022-10,1,0,0,0
907669.0,2022-11,3,0,0,0
907669.0,2022-12,1,0,0,0
907669.0,2023-01,1,0,0,0
907669.0,2023-02,2,0,0,0
907669.0,2023-03,1,1,1,0
907669.0,2023-04,2,0,0,0
907669.0,2023-06,1,0,0,0
907669.0,2023-07,1,1,1,0
907669.0,2023-08,1,0,0,0
907669.0,2023-09,1,0,0,0
907669.0,2023-10,1,1,1,0
907959.0,2022-08,1,1,1,0
907959.0,2022-09,1,0,0,0
907959.0,2022-10,1,0,0,0
907959.0,2022-11,3,0,0,0
907959.0,2022-12,1,0,0,0
907959.0,2023-01,1,0,0,0
907959.0,2023-02,2,1,0,0
907959.0,2023-03,1,1,1,0
907959.0,2023-04,2,0,0,0
907959.0,2023-06,1,0,0,0
907959.0,2023-07,1,0,0,0
907959.0,2023-08,1,0,0,0
907959.0,2023-09,1,1,1,0
907959.0,2023-10,1,1,1,0
908087.0,2023-07,1,1,1,0
908087.0,2023-08,1,1,1,0
908087.0,2023-09,1,0,0,0
908087.0,2023-10,2,1,1,0
908499.0,2022-08,1,1,1,0
908499.0,2022-09,1,0,0,0
908499.0,2022-10,1,0,0,0
908499.0,2022-11,3,0,0,0
908499.0,2022-12,1,0,0,0
908499.0,2023-02,2,0,0,0
908517.0,2022-08,1,1,1,0
908517.0,2022-09,1,1,1,0
908517.0,2022-10,1,1,1,0
908517.0,2022-11,3,1,1,0
908517.0,2022-12,1,1,1,0
908517.0,2023-01,1,1,1,0
908517.0,2023-02,2,2,2,0
908517.0,2023-03,1,1,1,0
908517.0,2023-04,2,0,0,0
908517.0,2023-05,1,1,1,0
908517.0,2023-06,3,3,3,1
908517.0,2023-07,3,3,3,0
908517.0,2023-08,3,3,3,0
908517.0,2023-09,1,1,1,0
908517.0,2023-10,1,0,0,0
908521.0,2022-08,1,1,1,0
908521.0,2022-10,1,0,0,0
908521.0,2022-11,3,0,0,0
908521.0,2022-12,1,0,0,0
908521.0,2023-01,1,1,1,1
908521.0,2023-03,1,1,1,0
908521.0,2023-04,1,1,1,0
908521.0,2023-05,2,0,0,0
908521.0,2023-06,3,3,3,2
908521.0,2023-07,3,3,3,0
908521.0,2023-08,3,3,3,1
908521.0,2023-09,2,2,2,1
908521.0,2023-10,2,2,2,0
908631.0,2022-08,1,1,1,0
908631.0,2022-09,1,1,1,0
908631.0,2022-10,1,1,1,0
908631.0,2022-11,3,1,1,0
908631.0,2022-12,1,0,0,0
908631.0,2023-01,1,1,1,0
908631.0,2023-02,1,1,1,0
908631.0,2023-03,1,1,1,0
908631.0,2023-04,1,1,1,0
908631.0,2023-05,2,0,0,0
908631.0,2023-06,1,0,0,0
908631.0,2023-07,1,1,1,0
908631.0,2023-08,1,0,0,0
908631.0,2023-09,1,0,0,0
908631.0,2023-10,1,0,0,0
908641.0,2022-08,1,1,1,0
908641.0,2022-09,1,1,1,0
908641.0,2022-10,1,1,1,0
908641.0,2022-11,3,2,2,0
908641.0,2022-12,1,1,1,0
908641.0,2023-01,1,1,1,0
908641.0,2023-02,2,2,2,0
908641.0,2023-03,1,1,1,0
908641.0,2023-04,1,1,1,0
908641.0,2023-05,1,0,0,0
908641.0,2023-06,3,1,0,0
908641.0,2023-07,1,1,1,0
908641.0,2023-08,1,0,0,0
908641.0,2023-09,1,1,1,0
908641.0,2023-10,2,2,2,0
908803.0,2022-08,1,1,1,0
908803.0,2022-09,1,1,1,0
908803.0,2022-11,2,1,1,0
908803.0,2022-12,1,1,1,0
908803.0,2023-01,1,1,1,0
908803.0,2023-02,2,2,2,0
908803.0,2023-03,1,1,1,0
908803.0,2023-04,1,1,1,0
908803.0,2023-05,1,1,1,0
908803.0,2023-06,3,0,0,0
908803.0,2023-07,1,1,1,1
908803.0,2023-08,3,3,3,1
908803.0,2023-09,1,0,0,0
908803.0,2023-10,1,1,1,0
908979.0,2022-08,1,0,0,0
908979.0,2022-09,1,0,0,0
908979.0,2022-10,1,1,1,1
908979.0,2022-11,2,0,0,0
908979.0,2022-12,1,0,0,0
908979.0,2023-01,1,1,0,0
908979.0,2023-02,2,0,0,0
908979.0,2023-03,1,0,0,0
908979.0,2023-04,2,1,1,0
908979.0,2023-05,1,0,0,0
908979.0,2023-06,1,0,0,0
908979.0,2023-07,1,0,0,0
909227.0,2022-12,1,0,0,0
909227.0,2023-01,1,0,0,0
909227.0,2023-02,2,0,0,0
909227.0,2023-03,1,1,1,0
909227.0,2023-04,2,0,0,0
909227.0,2023-05,1,0,0,0
909227.0,2023-06,3,0,0,0
909227.0,2023-07,3,3,3,1
909227.0,2023-08,3,0,0,0
909227.0,2023-09,2,0,0,0
909227.0,2023-10,1,1,1,0
910205.0,2022-08,1,0,0,0
910205.0,2022-09,1,1,1,0
910205.0,2022-10,1,0,0,0
910205.0,2022-11,3,0,0,0
910205.0,2022-12,1,1,1,0
910205.0,2023-01,1,0,0,0
910205.0,2023-02,2,2,2,0
910205.0,2023-03,1,0,0,0
910205.0,2023-04,2,0,0,0
910205.0,2023-06,1,0,0,0
910205.0,2023-07,1,0,0,0
910205.0,2023-10,1,0,0,0
910209.0,2022-08,1,0,0,0
910209.0,2022-09,1,1,0,0
910209.0,2022-10,1,1,1,0
910209.0,2022-11,3,2,2,0
910209.0,2022-12,1,0,0,0
910209.0,2023-01,1,0,0,0
910209.0,2023-02,2,0,0,0
910209.0,2023-03,1,1,1,0
910209.0,2023-04,2,0,0,0
910209.0,2023-05,1,0,0,0
910209.0,2023-06,4,0,0,0
910209.0,2023-07,1,0,0,0
910209.0,2023-08,3,0,0,0
910209.0,2023-09,1,1,1,1
910209.0,2023-10,2,2,2,0
910655.0,2022-08,1,0,0,0
910655.0,2022-09,1,0,0,0
910655.0,2022-10,1,0,0,0
910655.0,2022-11,3,0,0,0
910655.0,2022-12,1,0,0,0
910655.0,2023-01,1,1,1,0
910655.0,2023-02,2,2,1,0
910655.0,2023-03,1,1,1,0
910655.0,2023-04,2,0,0,0
910655.0,2023-05,1,0,0,0
910655.0,2023-06,1,1,1,0
910655.0,2023-07,1,0,0,0
910655.0,2023-08,1,0,0,0
910655.0,2023-09,1,1,1,1
910655.0,2023-10,2,1,1,1
910787.0,2022-08,1,1,1,0
910787.0,2022-10,1,0,0,0
910787.0,2022-11,3,0,0,0
910787.0,2022-12,1,0,0,0
910787.0,2023-01,1,1,1,0
910787.0,2023-02,2,0,0,0
910787.0,2023-03,1,1,1,0
910787.0,2023-04,1,1,1,0
910787.0,2023-05,2,2,2,0
910787.0,2023-06,3,0,0,0
910787.0,2023-07,3,2,2,1
910787.0,2023-08,3,0,0,0
910787.0,2023-09,1,1,1,1
910787.0,2023-10,2,1,1,1
910805.0,2022-08,1,1,1,1
910805.0,2022-10,1,0,0,0
910805.0,2022-11,3,0,0,0
910805.0,2022-12,1,0,0,0
910805.0,2023-01,1,1,1,0
910805.0,2023-02,2,2,2,0
910805.0,2023-03,1,1,1,0
910805.0,2023-04,1,1,1,0
910805.0,2023-05,2,2,2,0
910805.0,2023-06,4,0,0,0
910805.0,2023-07,3,2,2,0
910805.0,2023-08,3,3,3,1
910805.0,2023-09,2,0,0,0
910805.0,2023-10,2,2,2,0
910935.0,2022-08,1,0,0,0
910935.0,2022-09,1,1,1,0
910935.0,2022-10,1,1,1,1
910935.0,2022-11,3,1,1,0
910935.0,2022-12,1,1,1,0
910935.0,2023-02,2,2,2,0
910935.0,2023-03,1,0,0,0
910935.0,2023-04,2,2,2,0
910935.0,2023-05,2,2,2,0
910935.0,2023-06,3,3,3,1
910935.0,2023-07,3,1,1,1
910935.0,2023-08,3,2,1,0
910935.0,2023-09,2,2,2,1
910935.0,2023-10,2,1,1,1
911115.0,2022-08,1,1,1,0
911115.0,2022-09,1,0,0,0
911115.0,2022-10,1,0,0,0
911115.0,2022-11,3,0,0,0
911115.0,2022-12,1,0,0,0
911115.0,2023-01,1,1,0,0
911115.0,2023-02,2,0,0,0
911115.0,2023-03,1,0,0,0
911115.0,2023-04,2,0,0,0
911115.0,2023-05,1,0,0,0
911115.0,2023-09,1,0,0,0
911115.0,2023-10,1,0,0,0
911141.0,2022-08,1,1,1,0
911141.0,2022-10,1,0,0,0
911141.0,2022-11,3,1,1,1
911141.0,2022-12,1,1,1,0
911141.0,2023-01,1,1,0,0
911141.0,2023-02,2,2,2,1
911141.0,2023-04,2,0,0,0
911141.0,2023-05,1,0,0,0
911141.0,2023-06,1,1,1,0
911141.0,2023-07,3,0,0,0
911141.0,2023-08,3,2,2,0
911141.0,2023-09,1,0,0,0
911141.0,2023-10,1,0,0,0
911167.0,2022-08,1,1,1,0
911167.0,2022-09,1,0,0,0
911167.0,2022-10,1,0,0,0
911167.0,2022-11,3,0,0,0
911167.0,2022-12,1,0,0,0
911167.0,2023-01,1,1,0,0
911167.0,2023-02,2,0,0,0
911167.0,2023-04,2,1,1,0
911167.0,2023-05,1,0,0,0
911167.0,2023-06,1,0,0,0
911167.0,2023-07,3,3,3,0
911167.0,2023-08,1,0,0,0
911167.0,2023-09,1,0,0,0
911167.0,2023-10,1,0,0,0
911243.0,2022-08,1,0,0,0
911243.0,2022-09,1,1,1,0
911243.0,2022-10,1,0,0,0
911243.0,2022-11,3,0,0,0
911243.0,2022-12,1,0,0,0
911243.0,2023-01,1,0,0,0
911243.0,2023-02,2,2,2,1
911243.0,2023-03,1,1,1,0
911243.0,2023-04,2,2,2,0
911243.0,2023-05,2,0,0,0
911243.0,2023-06,4,0,0,0
911243.0,2023-07,3,1,0,0
911243.0,2023-08,3,3,3,2
911243.0,2023-09,1,0,0,0
911243.0,2023-10,1,0,0,0
911285.0,2022-08,1,0,0,0
911285.0,2022-10,1,0,0,0
911285.0,2022-11,3,0,0,0
911285.0,2022-12,1,0,0,0
911285.0,2023-01,1,0,0,0
911285.0,2023-02,2,0,0,0
911285.0,2023-03,1,0,0,0
911285.0,2023-04,2,0,0,0
911285.0,2023-05,1,0,0,0
911285.0,2023-06,1,1,1,0
911285.0,2023-07,3,3,3,2
911285.0,2023-08,1,1,1,0
911285.0,2023-09,2,1,1,0
911285.0,2023-10,2,0,0,0
911513.0,2022-08,1,0,0,0
911513.0,2022-09,1,0,0,0
911513.0,2022-10,1,0,0,0
911707.0,2022-08,1,1,1,0
911707.0,2022-10,1,0,0,0
911707.0,2022-11,3,0,0,0
911707.0,2022-12,1,1,1,0
911707.0,2023-01,1,1,1,0
911707.0,2023-02,2,2,2,1
911707.0,2023-04,1,1,1,1
911707.0,2023-05,2,1,1,0
911707.0,2023-06,3,0,0,0
911707.0,2023-07,3,0,0,0
911707.0,2023-08,1,1,1,0
911707.0,2023-09,1,1,1,0
911707.0,2023-10,1,1,1,0
911779.0,2022-08,1,0,0,0
911779.0,2022-09,1,0,0,0
911779.0,2022-10,1,0,0,0
911779.0,2022-11,3,0,0,0
911779.0,2022-12,1,0,0,0
911779.0,2023-01,1,0,0,0
911779.0,2023-02,2,0,0,0
911779.0,2023-03,1,0,0,0
911779.0,2023-04,2,0,0,0
911823.0,2022-08,1,1,1,1
911823.0,2022-10,1,0,0,0
911823.0,2022-11,3,2,2,0
911823.0,2023-01,1,1,0,0
911823.0,2023-02,2,0,0,0
911823.0,2023-03,1,1,1,0
911823.0,2023-04,2,2,2,1
911823.0,2023-05,1,1,1,0
911823.0,2023-06,4,3,3,1
911823.0,2023-07,3,3,3,2
911823.0,2023-08,3,0,0,0
911823.0,2023-09,2,2,2,0
911823.0,2023-10,2,2,2,0
911857.0,2022-08,1,1,1,0
911857.0,2022-10,1,1,1,0
911857.0,2022-11,3,0,0,0
911857.0,2022-12,1,0,0,0
911857.0,2023-01,1,1,1,0
911857.0,2023-06,1,0,0,0
911857.0,2023-07,1,1,1,0
911857.0,2023-08,1,1,1,0
911857.0,2023-09,2,0,0,0
911857.0,2023-10,1,0,0,0
911883.0,2022-08,1,1,1,0
911883.0,2022-10,1,0,0,0
911883.0,2022-11,3,0,0,0
911883.0,2022-12,1,0,0,0
911883.0,2023-01,1,1,0,0
911883.0,2023-02,2,0,0,0
911883.0,2023-03,1,0,0,0
911883.0,2023-04,2,2,2,0
911883.0,2023-05,1,0,0,0
911883.0,2023-06,1,0,0,0
911883.0,2023-07,1,0,0,0
911883.0,2023-08,1,0,0,0
911883.0,2023-09,1,0,0,0
911883.0,2023-10,1,0,0,0
911937.0,2022-09,1,1,1,0
911937.0,2022-10,1,0,0,0
911937.0,2022-11,3,2,2,0
911937.0,2022-12,1,1,1,0
911937.0,2023-02,2,2,2,0
911937.0,2023-03,1,1,1,0
911937.0,2023-04,1,0,0,0
911937.0,2023-05,2,2,2,0
911937.0,2023-06,3,3,3,0
911937.0,2023-07,3,3,3,0
911937.0,2023-08,1,0,0,0
911937.0,2023-09,1,1,1,0
911937.0,2023-10,1,1,1,0
911965.0,2022-08,1,1,1,1
911965.0,2022-10,1,1,0,0
911965.0,2022-11,3,1,0,0
911965.0,2022-12,1,1,1,0
911965.0,2023-01,1,0,0,0
911965.0,2023-02,2,0,0,0
911965.0,2023-04,2,2,2,1
911965.0,2023-05,1,0,0,0
911965.0,2023-06,3,0,0,0
911965.0,2023-07,3,1,1,0
911965.0,2023-08,3,0,0,0
911965.0,2023-09,2,2,1,0
911965.0,2023-10,2,2,2,1
912205.0,2022-08,1,1,1,0
912205.0,2022-10,1,1,1,1
912205.0,2022-11,2,1,1,0
912205.0,2022-12,1,1,1,0
912205.0,2023-01,1,1,1,0
912205.0,2023-02,2,2,2,0
912205.0,2023-03,1,1,1,0
912205.0,2023-04,2,2,2,0
912205.0,2023-06,3,2,2,1
912205.0,2023-07,3,3,3,0
912205.0,2023-08,3,3,3,1
912205.0,2023-09,2,2,2,0
912205.0,2023-10,3,2,2,1
912317.0,2022-08,1,0,0,0
912317.0,2022-10,1,1,1,1
912317.0,2022-11,2,0,0,0
912317.0,2022-12,1,1,1,1
912317.0,2023-02,2,1,1,0
912317.0,2023-03,1,0,0,0
912317.0,2023-04,2,1,1,1
912317.0,2023-06,1,0,0,0
912317.0,2023-07,3,0,0,0
912317.0,2023-08,1,1,1,0
912317.0,2023-09,2,0,0,0
912317.0,2023-10,2,0,0,0
912457.0,2022-09,1,0,0,0
912457.0,2022-10,1,0,0,0
912457.0,2023-02,2,0,0,0
912457.0,2023-04,2,0,0,0
912457.0,2023-06,1,0,0,0
912457.0,2023-07,1,0,0,0
912607.0,2022-08,1,1,1,0
912607.0,2022-09,1,1,1,1
912607.0,2022-10,1,0,0,0
912607.0,2022-11,3,0,0,0
912607.0,2022-12,1,1,0,0
912607.0,2023-01,1,1,1,1
912607.0,2023-03,1,0,0,0
912607.0,2023-04,2,1,1,0
912607.0,2023-05,1,1,1,0
912607.0,2023-06,3,3,3,1
912607.0,2023-07,3,3,3,1
912607.0,2023-08,3,3,3,0
912607.0,2023-09,1,1,1,1
912607.0,2023-10,2,2,2,0
912621.0,2022-08,1,1,1,0
912621.0,2022-09,1,1,1,0
912621.0,2022-10,1,1,1,0
912621.0,2022-11,3,1,1,0
912621.0,2022-12,1,1,1,1
912621.0,2023-02,2,2,2,0
912621.0,2023-04,2,2,2,0
912621.0,2023-05,1,0,0,0
912621.0,2023-06,1,0,0,0
912621.0,2023-07,1,0,0,0
912621.0,2023-09,1,0,0,0
912621.0,2023-10,1,0,0,0
912635.0,2022-08,1,1,0,0
912635.0,2022-09,1,1,0,0
912635.0,2022-10,1,1,0,0
912635.0,2022-11,3,0,0,0
912635.0,2022-12,1,0,0,0
912635.0,2023-01,1,1,0,0
912635.0,2023-02,2,2,2,1
912635.0,2023-04,2,0,0,0
912635.0,2023-05,1,0,0,0
912635.0,2023-06,1,0,0,0
912635.0,2023-07,1,0,0,0
912635.0,2023-08,1,1,1,0
912635.0,2023-09,1,0,0,0
912635.0,2023-10,2,0,0,0
912639.0,2022-08,1,1,1,0
912639.0,2022-09,1,1,1,0
912639.0,2022-10,1,1,1,0
912639.0,2022-11,3,1,1,0
912639.0,2023-01,2,2,2,1
912639.0,2023-02,2,0,0,0
912639.0,2023-03,1,0,0,0
912639.0,2023-04,2,0,0,0
912639.0,2023-05,1,0,0,0
912639.0,2023-06,1,0,0,0
912639.0,2023-07,1,0,0,0
912639.0,2023-08,1,0,0,0
912641.0,2022-08,1,0,0,0
912641.0,2022-10,1,0,0,0
912641.0,2022-11,3,0,0,0
912641.0,2023-01,1,0,0,0
912641.0,2023-02,2,0,0,0
912641.0,2023-03,1,0,0,0
912641.0,2023-06,1,0,0,0
912663.0,2022-08,1,1,1,0
912663.0,2022-09,1,1,1,0
912663.0,2022-10,1,1,1,0
912663.0,2022-11,3,1,1,0
912663.0,2022-12,1,1,1,0
912663.0,2023-01,1,1,1,0
912663.0,2023-06,1,1,1,0
912663.0,2023-07,1,0,0,0
912663.0,2023-08,1,1,1,0
