cliente_id,mes,transacciones,volumen,bultos,productos_unicos,marcas_unicas,mix_latas,mix_retornable,mix_premium,bultos_por_transaccion
920539,2023-10,3,0.55,13.0,4,3,56.54,43.46,0.0,4.33
921111,2022-11,1,0.04,2.0,1,1,100.0,0.0,0.0,2.0
921111,2023-07,1,0.06,2.0,1,1,100.0,0.0,100.0,2.0
921111,2023-08,2,0.33,6.0,5,5,0.0,74.86,25.14,3.0
921111,2023-09,1,0.16,2.0,2,2,0.0,100.0,0.0,2.0
921215,2022-11,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
921215,2022-12,3,0.93,10.0,5,4,0.0,100.0,0.0,3.33
921215,2023-02,1,0.27,4.0,4,3,10.39,89.61,0.0,4.0
921215,2023-03,3,0.92,10.0,6,4,3.1,96.9,3.1,3.33
921215,2023-04,2,0.39,5.0,5,5,7.22,92.78,7.22,2.5
921215,2023-05,1,0.2,2.0,2,2,0.0,100.0,0.0,2.0
921215,2023-06,3,0.72,7.0,4,4,0.0,100.0,32.55,2.33
921215,2023-07,2,0.6,6.0,5,3,0.0,100.0,0.0,3.0
921215,2023-08,2,0.72,9.0,6,4,10.05,89.95,3.44,4.5
921215,2023-09,4,0.67,7.0,4,3,4.23,95.77,0.0,1.75
921215,2023-10,2,0.28,3.0,3,3,0.0,100.0,0.0,1.5
921275,2022-11,2,0.75,7.0,3,3,3.79,96.21,3.79,3.5
921275,2022-12,3,0.95,9.0,5,4,2.6,97.4,2.6,3.0
921275,2023-08,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
921275,2023-09,2,0.28,2.33,1,1,0.0,100.0,0.0,1.17
921275,2023-10,1,0.65,8.0,4,2,13.16,86.84,0.0,8.0
921291,2022-11,3,1.83,16.0,2,1,1.55,98.45,0.0,5.33
921291,2022-12,1,0.6,5.0,1,1,0.0,100.0,0.0,5.0
921291,2023-01,3,1.34,15.0,2,1,10.57,89.43,0.0,5.0
921291,2023-02,1,0.6,5.0,1,1,0.0,100.0,0.0,5.0
921291,2023-03,3,1.8,15.0,1,1,0.0,100.0,0.0,5.0
921291,2023-04,1,0.6,5.0,1,1,0.0,100.0,0.0,5.0
921291,2023-07,1,0.48,4.0,1,1,0.0,100.0,0.0,4.0
921291,2023-09,1,0.6,5.0,1,1,0.0,100.0,0.0,5.0
921365,2022-12,2,0.24,3.0,2,2,0.0,100.0,0.0,1.5
921365,2023-01,2,0.24,3.0,2,2,0.0,100.0,0.0,1.5
921365,2023-02,2,0.63,6.0,6,4,36.02,63.98,0.0,3.0
921365,2023-03,2,0.75,11.0,7,4,62.08,37.92,0.0,5.5
921365,2023-04,2,0.31,12.0,6,6,100.0,0.0,16.05,6.0
921365,2023-05,1,0.29,7.0,4,3,58.66,41.34,0.0,7.0
921365,2023-06,2,0.45,5.0,2,2,0.0,100.0,0.0,2.5
921365,2023-07,2,0.32,5.0,4,4,62.34,37.66,17.81,2.5
921365,2023-08,1,0.1,4.0,4,4,100.0,0.0,52.83,4.0
921365,2023-09,3,0.65,8.0,3,3,0.0,100.0,0.0,2.67
921365,2023-10,2,0.38,8.0,4,3,52.29,42.55,50.05,4.0
921443,2022-11,3,4.95,47.0,12,6,30.86,65.7,1.72,15.67
921443,2022-12,4,8.53,87.0,18,8,24.32,72.75,17.56,21.75
921443,2023-02,2,1.45,14.0,7,5,0.0,94.11,16.17,7.0
921443,2023-03,1,0.41,5.0,3,3,0.0,79.3,20.7,5.0
921443,2023-04,1,2.09,21.0,7,5,4.07,95.93,0.0,21.0
921443,2023-05,3,3.17,34.0,15,6,32.63,62.19,15.85,11.33
921443,2023-07,1,0.87,10.0,5,4,2.18,83.45,14.37,10.0
921443,2023-08,2,3.89,37.0,13,6,34.99,60.79,16.15,18.5
921443,2023-09,5,4.0,38.0,8,5,8.52,89.34,5.86,7.6
921443,2023-10,4,4.47,47.0,7,5,7.62,88.7,3.68,11.75
921613,2022-11,2,0.65,14.0,10,8,43.76,56.24,13.13,7.0
921613,2022-12,3,0.69,11.0,10,6,11.54,82.11,15.14,3.67
921613,2023-01,2,0.68,12.0,8,5,29.07,70.93,4.15,6.0
921613,2023-02,3,0.77,13.0,9,4,8.16,74.66,20.39,4.33
921613,2023-03,1,0.35,6.0,4,3,18.07,81.93,0.0,6.0
921613,2023-04,1,0.2,2.0,2,2,0.0,100.0,0.0,2.0
921613,2023-05,3,0.64,9.0,6,3,4.4,75.21,57.62,3.0
921613,2023-06,3,0.84,12.0,11,7,12.34,75.92,43.21,4.0
921613,2023-07,1,0.28,3.0,3,3,0.0,100.0,0.0,3.0
921613,2023-08,3,0.97,12.0,9,5,8.75,91.25,0.0,4.0
921613,2023-09,1,0.58,5.88,5,4,19.41,80.59,0.0,5.88
921613,2023-10,3,1.23,15.0,8,5,4.6,95.4,0.0,5.0
921841,2022-12,2,0.41,9.0,4,4,41.23,58.77,31.97,4.5
921841,2023-01,4,1.08,19.0,9,6,55.58,44.42,17.41,4.75
921841,2023-03,1,0.14,2.0,2,2,17.01,82.99,17.01,2.0
921841,2023-05,1,0.18,7.0,6,6,100.0,0.0,27.09,7.0
921841,2023-06,1,0.02,1.0,1,1,100.0,0.0,100.0,1.0
921841,2023-07,2,0.21,3.0,3,3,0.0,58.48,20.76,1.5
921841,2023-08,1,0.14,1.17,2,2,0.0,100.0,0.0,1.17
921841,2023-09,5,0.77,13.0,9,5,25.64,60.8,66.19,2.6
921841,2023-10,3,0.9,10.0,10,7,6.32,66.11,35.52,3.33
921933,2022-11,4,5.58,65.0,28,9,60.73,31.65,24.79,16.25
921933,2022-12,3,3.84,47.0,24,8,60.77,28.38,40.61,15.67
921933,2023-01,4,2.13,28.0,16,7,56.6,43.4,4.83,7.0
921933,2023-02,3,2.08,27.0,18,9,61.19,36.71,9.43,9.0
921933,2023-03,6,5.72,61.0,34,11,63.67,28.07,18.33,10.17
921933,2023-04,5,1.4,16.0,15,8,55.97,25.51,33.91,3.2
921933,2023-05,6,2.74,27.0,17,10,57.72,42.28,39.68,4.5
921933,2023-06,5,2.64,32.0,22,10,60.25,30.53,25.84,6.4
921933,2023-07,8,2.24,33.0,19,10,64.31,21.34,31.56,4.13
921933,2023-08,5,1.73,25.0,12,8,90.87,0.0,23.64,5.0
921933,2023-09,7,5.4,70.0,27,12,78.24,11.85,39.91,10.0
921933,2023-10,7,3.93,50.0,18,9,72.27,19.36,44.6,7.14
922069,2022-11,3,8.43,71.0,3,3,0.34,99.66,0.34,23.67
922069,2022-12,2,7.83,66.0,3,3,0.36,99.64,0.36,33.0
922069,2023-01,2,1.84,17.0,3,3,2.36,97.64,1.33,8.5
922069,2023-02,1,1.8,15.0,1,1,0.0,100.0,0.0,15.0
922069,2023-03,1,2.4,20.0,1,1,0.0,100.0,0.0,20.0
922069,2023-04,4,10.19,85.0,4,4,2.23,97.77,2.23,21.25
922069,2023-05,3,10.85,92.0,2,2,1.57,98.43,0.0,30.67
922069,2023-06,2,2.74,23.0,4,4,12.43,87.57,4.14,11.5
922069,2023-07,3,5.47,48.0,4,4,1.31,98.69,0.97,16.0
922069,2023-08,2,6.24,52.0,1,1,0.0,100.0,0.0,26.0
922069,2023-09,6,16.92,141.0,3,2,0.0,100.0,0.0,23.5
922069,2023-10,6,17.79,149.0,5,4,0.16,99.84,0.16,24.83
922221,2022-11,3,1.94,17.0,9,7,46.07,49.53,10.25,5.67
922221,2022-12,4,2.51,22.0,8,6,42.74,57.26,4.51,5.5
922221,2023-01,4,2.43,23.17,8,6,36.48,60.02,8.56,5.79
922221,2023-02,4,2.34,22.0,10,8,38.0,56.53,11.39,5.5
922221,2023-03,4,1.98,19.0,9,7,34.92,54.61,11.71,4.75
922221,2023-04,3,2.72,27.33,12,8,26.27,67.58,12.13,9.11
922221,2023-05,3,1.0,11.0,7,5,11.34,71.93,16.72,3.67
922221,2023-06,4,1.43,17.0,10,7,29.42,50.21,24.06,4.25
922221,2023-07,5,1.73,16.0,9,5,39.41,48.61,9.51,3.2
922221,2023-08,2,1.57,14.0,7,5,36.15,61.14,2.71,7.0
922221,2023-09,6,4.11,44.0,10,7,19.31,70.0,13.45,7.33
922221,2023-10,4,2.12,26.0,10,7,29.46,56.62,15.26,6.5
922635,2022-11,3,1.05,19.0,5,4,42.77,57.23,0.0,6.33
922635,2022-12,3,1.03,18.0,10,7,41.72,58.28,10.29,6.0
922635,2023-01,2,0.54,11.0,8,7,77.93,22.07,9.05,5.5
922635,2023-02,3,0.69,8.0,4,4,12.43,87.57,0.0,2.67
922635,2023-03,7,1.14,19.0,11,8,37.05,62.95,6.78,2.71
922635,2023-04,4,1.16,15.0,12,6,27.69,72.31,26.69,3.75
922635,2023-05,3,0.88,13.0,9,7,59.19,40.81,5.58,4.33
922635,2023-06,4,0.93,17.0,9,6,33.5,64.38,2.12,4.25
922635,2023-07,4,0.87,18.0,9,8,44.81,55.19,25.98,4.5
922635,2023-08,3,1.2,14.0,10,6,39.93,60.07,13.89,4.67
922635,2023-09,6,1.47,21.0,9,7,29.01,70.99,9.67,3.5
922635,2023-10,3,0.6,15.0,8,7,59.84,40.16,14.25,5.0
922945,2022-11,2,1.5,14.0,2,1,100.0,0.0,100.0,7.0
922945,2023-02,1,2.39,30.0,2,2,82.21,0.0,82.21,30.0
922945,2023-05,1,0.23,2.0,1,1,100.0,0.0,0.0,2.0
922945,2023-07,1,0.91,8.0,2,2,100.0,0.0,0.0,8.0
922945,2023-08,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
922945,2023-09,2,6.15,65.0,9,5,81.51,10.62,89.38,32.5
922995,2022-11,3,41.44,350.0,5,3,10.23,89.77,0.0,116.67
922995,2022-12,2,44.63,372.0,4,4,0.0,100.0,0.52,186.0
922995,2023-01,2,49.25,413.0,4,3,0.0,99.65,0.0,206.5
922995,2023-02,2,6.66,73.0,6,3,63.69,18.39,12.8,36.5
922995,2023-03,4,29.32,252.0,7,3,16.99,83.01,0.0,63.0
922995,2023-04,2,10.36,87.0,4,4,1.9,97.28,2.72,43.5
922995,2023-05,2,5.28,44.0,3,3,0.0,100.0,0.0,22.0
922995,2023-07,1,0.29,4.0,2,2,59.27,40.73,40.73,4.0
922995,2023-08,2,30.9,259.0,4,3,0.18,99.82,0.0,129.5
922995,2023-09,2,15.27,128.0,2,2,0.19,99.81,0.0,64.0
922995,2023-10,2,7.43,69.0,3,1,1.91,95.23,0.0,34.5
923257,2022-11,2,0.95,12.0,7,5,14.98,76.02,9.0,6.0
923257,2022-12,3,0.82,10.0,7,5,24.27,73.31,2.42,3.33
923257,2023-01,2,0.69,11.0,7,4,41.35,52.45,14.48,5.5
923257,2023-02,3,1.02,21.17,15,8,61.9,25.54,26.13,7.06
923257,2023-03,4,1.27,14.0,12,6,52.94,47.06,15.93,3.5
923257,2023-04,3,1.78,18.0,7,7,12.52,87.48,10.93,6.0
923257,2023-05,1,0.38,7.0,6,4,37.16,62.84,0.0,7.0
923257,2023-06,2,0.79,12.0,6,4,39.41,60.59,10.75,6.0
923257,2023-07,1,0.33,5.0,2,2,26.19,73.81,26.19,5.0
923257,2023-08,1,0.29,4.0,4,3,18.08,81.92,8.4,4.0
923257,2023-09,1,0.41,8.0,4,3,41.5,58.5,13.83,8.0
923529,2022-11,5,1.89,30.0,15,8,37.95,46.88,23.56,6.0
923529,2022-12,6,6.66,86.0,27,10,37.43,55.53,13.72,14.33
923529,2023-01,3,3.08,29.0,16,9,28.03,61.29,17.57,9.67
923529,2023-02,4,2.93,29.0,15,9,24.64,71.2,8.98,7.25
923529,2023-03,3,1.23,27.0,12,6,46.75,39.4,24.15,9.0
923529,2023-04,1,0.54,7.0,6,5,10.42,66.11,15.65,7.0
923529,2023-05,2,0.8,13.0,9,6,19.33,75.36,6.13,6.5
923529,2023-06,2,1.07,15.0,10,7,17.21,82.79,4.61,7.5
923529,2023-07,1,1.15,11.0,7,5,2.46,97.54,2.46,11.0
923529,2023-08,2,6.83,66.0,13,10,30.89,50.92,26.49,33.0
923529,2023-09,1,0.44,10.0,6,5,72.83,27.17,5.57,10.0
923529,2023-10,2,0.56,14.0,5,4,55.33,14.46,40.26,7.0
924963,2022-11,2,3.1,36.0,10,6,88.2,0.0,15.56,18.0
924963,2022-12,5,47.37,508.0,42,11,76.88,4.66,21.04,101.6
924963,2023-01,4,34.43,359.0,45,11,83.47,10.36,24.99,89.75
924963,2023-02,5,8.88,90.0,19,8,86.92,12.6,18.96,18.0
924963,2023-03,2,6.8,94.0,30,10,70.1,26.76,34.63,47.0
924963,2023-04,3,5.68,63.0,25,10,82.04,13.46,45.79,21.0
924963,2023-05,2,3.11,42.0,19,10,85.41,10.49,9.06,21.0
924963,2023-06,4,4.56,46.0,25,11,75.21,15.83,39.01,11.5
924963,2023-07,5,6.72,79.0,22,7,73.82,15.07,32.95,15.8
924963,2023-08,1,4.09,44.0,21,13,87.4,8.73,38.02,44.0
924963,2023-09,3,5.33,71.0,15,6,46.9,12.83,50.99,23.67
924963,2023-10,3,4.03,49.0,16,9,68.37,11.97,33.85,16.33
925019,2022-11,1,1.31,11.0,4,3,17.37,82.63,0.0,11.0
925019,2022-12,4,2.16,19.0,7,5,11.14,88.86,5.42,4.75
925019,2023-01,4,3.17,27.0,6,4,21.51,75.8,2.69,6.75
925019,2023-02,2,1.04,9.0,7,6,31.22,68.78,11.22,4.5
925019,2023-03,3,1.19,10.0,4,3,9.51,90.49,0.0,3.33
925019,2023-04,2,0.9,7.5,1,1,0.0,100.0,0.0,3.75
925019,2023-05,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
925019,2023-06,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
925019,2023-07,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
925019,2023-09,1,0.7,5.83,1,1,0.0,100.0,0.0,5.83
925019,2023-10,1,0.2,2.0,2,2,0.0,100.0,0.0,2.0
925021,2022-11,3,5.51,71.0,33,9,44.98,46.58,19.54,23.67
925021,2022-12,4,3.22,58.0,28,8,43.98,34.96,41.16,14.5
925021,2023-01,4,3.18,53.0,25,8,44.99,40.58,38.72,13.25
925021,2023-02,4,3.49,55.0,29,10,25.69,54.01,30.9,13.75
925021,2023-03,4,3.45,49.0,22,9,36.69,56.05,17.0,12.25
925021,2023-04,4,4.72,58.0,26,10,41.86,54.51,10.9,14.5
925021,2023-05,4,5.36,69.0,26,10,36.59,57.02,12.84,17.25
925021,2023-06,4,2.93,51.0,24,10,21.65,56.56,23.56,12.75
925021,2023-07,5,4.25,75.0,30,9,29.86,51.22,30.81,15.0
925021,2023-08,3,2.6,42.0,22,9,54.94,41.74,23.51,14.0
925021,2023-09,5,4.76,79.0,30,10,36.81,47.12,34.26,15.8
925021,2023-10,4,5.14,61.0,32,10,30.79,58.46,22.57,15.25
925387,2022-11,2,4.24,48.0,30,11,44.43,40.78,31.41,24.0
925387,2022-12,5,13.27,141.0,39,9,65.82,25.34,26.65,28.2
925387,2023-01,4,5.55,75.0,24,9,62.74,30.39,16.95,18.75
925387,2023-02,4,12.55,133.0,34,9,74.09,15.96,23.12,33.25
925387,2023-03,6,5.85,59.0,23,9,41.01,57.53,7.36,9.83
925387,2023-04,3,5.22,52.0,27,9,57.34,33.02,15.65,17.33
925387,2023-05,4,4.47,44.0,22,8,71.7,21.5,12.59,11.0
925387,2023-06,3,5.74,56.0,23,10,72.53,20.27,19.84,18.67
925387,2023-07,4,9.06,87.0,28,10,78.74,15.43,19.76,21.75
925387,2023-08,4,13.33,119.0,12,6,91.54,8.14,0.32,29.75
925387,2023-09,5,12.99,120.0,28,10,78.03,17.56,9.01,24.0
925387,2023-10,4,7.05,72.0,24,10,70.44,15.35,25.93,18.0
925553,2022-11,1,2.24,25.0,5,5,100.0,0.0,27.43,25.0
925553,2022-12,4,16.7,246.0,30,10,89.36,1.47,46.17,61.5
925553,2023-01,3,5.73,65.0,15,7,86.04,4.28,47.74,21.67
925553,2023-02,2,5.48,62.0,15,9,83.3,10.42,21.95,31.0
925553,2023-03,4,5.37,54.0,12,9,60.7,7.59,29.56,13.5
925553,2023-04,2,7.27,70.0,13,6,86.97,1.12,86.51,35.0
925553,2023-05,2,5.77,70.0,26,10,68.38,14.15,22.69,35.0
925553,2023-06,4,6.62,77.0,16,9,68.79,16.03,74.33,19.25
925553,2023-07,4,5.37,66.0,23,11,66.95,24.31,22.15,16.5
925553,2023-08,5,7.47,88.0,27,11,66.87,27.31,43.62,17.6
925553,2023-09,3,3.35,39.0,22,9,61.72,26.8,36.37,13.0
925553,2023-10,3,6.92,70.0,22,10,82.69,12.97,11.82,23.33
925677,2022-11,1,0.8,7.0,5,4,0.0,100.0,29.41,7.0
925677,2022-12,4,2.48,25.0,8,5,7.89,92.11,15.48,6.25
925677,2023-01,3,1.41,14.0,7,5,5.81,94.19,16.65,4.67
925677,2023-02,4,1.74,18.0,8,5,4.69,90.4,6.73,4.5
925677,2023-03,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
925677,2023-05,3,0.55,6.0,5,4,5.17,94.83,21.33,2.0
925677,2023-07,1,0.36,4.0,4,3,22.55,77.45,32.34,4.0
925677,2023-09,1,0.08,1.0,1,1,0.0,100.0,0.0,1.0
925677,2023-10,1,0.22,6.0,3,2,63.49,36.51,0.0,6.0
926003,2023-01,1,0.07,3.0,1,1,100.0,0.0,100.0,3.0
926003,2023-02,1,0.06,2.0,1,1,100.0,0.0,0.0,2.0
926003,2023-03,3,0.37,4.0,4,3,35.56,64.44,0.0,1.33
926003,2023-05,1,0.25,8.0,8,5,65.0,0.0,54.65,8.0
926003,2023-06,1,0.37,5.0,4,3,0.0,65.04,11.87,5.0
926003,2023-07,2,0.4,6.0,4,4,7.14,60.4,11.02,3.0
926003,2023-08,1,0.21,3.0,2,2,0.0,58.48,0.0,3.0
926003,2023-09,1,0.21,3.0,2,2,0.0,58.48,0.0,3.0
926003,2023-10,3,0.63,9.0,5,5,4.47,56.22,30.9,3.0
926101,2022-11,1,1.45,17.0,8,4,69.25,16.51,18.08,17.0
926101,2022-12,4,3.09,36.0,16,8,37.12,51.81,13.02,9.0
926101,2023-01,4,1.47,29.0,13,8,45.38,46.24,16.35,7.25
926101,2023-02,5,2.1,26.0,15,8,59.59,36.3,8.79,5.2
926101,2023-03,5,2.47,38.0,21,9,51.21,42.08,25.56,7.6
926101,2023-04,6,3.11,46.5,16,10,44.73,46.95,8.33,7.75
926101,2023-05,4,1.39,22.0,13,7,49.86,31.71,12.79,5.5
926101,2023-06,2,0.83,12.0,8,6,17.84,67.52,21.11,6.0
926101,2023-07,4,1.44,22.0,16,8,32.18,47.32,19.51,5.5
926101,2023-08,5,2.96,43.0,22,10,30.33,56.78,21.37,8.6
926101,2023-09,4,1.56,19.0,11,5,38.08,51.22,7.97,4.75
926101,2023-10,6,3.27,49.0,22,11,49.33,36.68,17.46,8.17
926233,2023-01,1,4.11,46.0,18,8,77.43,0.0,55.2,46.0
926233,2023-03,1,0.33,3.0,3,3,100.0,0.0,0.0,3.0
926233,2023-04,1,0.12,2.0,2,2,100.0,0.0,0.0,2.0
926233,2023-05,2,0.28,7.0,4,4,100.0,0.0,0.0,3.5
926233,2023-06,2,0.23,9.0,5,3,100.0,0.0,50.0,4.5
926233,2023-07,2,0.11,3.0,3,3,100.0,0.0,25.67,1.5
926233,2023-08,4,0.63,20.0,6,5,100.0,0.0,18.02,5.0
926233,2023-09,2,0.37,13.0,9,6,100.0,0.0,23.08,6.5
926233,2023-10,3,1.11,27.0,16,10,85.25,0.0,56.7,9.0
926493,2022-12,1,23.74,231.0,26,11,73.45,24.26,31.14,231.0
926493,2023-01,4,30.52,332.0,49,11,66.75,17.35,29.35,83.0
926493,2023-02,2,12.16,122.0,19,9,68.95,30.35,10.41,61.0
926493,2023-03,5,14.17,141.0,38,10,55.73,37.01,20.68,28.2
926493,2023-04,4,3.8,40.0,16,8,33.99,39.07,26.95,10.0
926493,2023-05,4,5.89,62.0,19,8,61.96,24.7,27.66,15.5
926493,2023-06,5,12.54,135.0,28,9,60.18,24.61,29.73,27.0
926493,2023-07,5,6.55,68.0,21,8,55.96,29.02,17.68,13.6
926493,2023-08,5,14.37,151.0,31,10,57.1,32.65,12.58,30.2
926493,2023-09,4,16.03,169.0,32,10,46.78,36.81,24.36,42.25
926493,2023-10,4,26.61,296.92,29,9,32.95,60.7,14.18,74.23
926901,2023-04,2,0.26,3.0,3,3,9.3,90.7,9.3,1.5
926901,2023-06,2,0.47,8.0,7,5,74.26,25.74,5.28,4.0
926901,2023-07,1,0.16,3.0,3,2,23.97,76.03,0.0,3.0
926901,2023-08,1,0.27,7.0,6,3,55.78,44.22,0.0,7.0
926901,2023-10,1,0.13,1.08,2,2,0.0,100.0,0.0,1.08
927149,2022-12,1,0.17,2.0,1,1,0.0,0.0,100.0,2.0
927149,2023-01,3,0.28,11.0,7,5,86.04,0.0,51.31,3.67
927149,2023-02,2,0.18,4.0,4,4,31.79,0.0,60.25,2.0
927149,2023-03,1,0.11,3.0,2,2,24.99,0.0,0.0,3.0
927149,2023-04,2,0.22,8.0,5,4,100.0,0.0,60.53,4.0
927149,2023-05,4,0.38,10.0,5,3,55.43,0.0,85.15,2.5
927149,2023-06,1,0.06,2.0,2,2,100.0,0.0,0.0,2.0
927149,2023-07,4,0.19,7.0,6,4,100.0,0.0,27.19,1.75
927149,2023-08,1,0.08,1.0,1,1,0.0,0.0,100.0,1.0
927149,2023-09,2,0.09,3.0,2,2,100.0,0.0,66.67,1.5
927149,2023-10,2,0.09,3.0,2,2,100.0,0.0,0.0,1.5
927155,2023-01,1,0.21,6.0,5,4,40.55,0.0,72.96,6.0
927155,2023-02,1,0.08,3.0,2,2,100.0,0.0,0.0,3.0
927155,2023-03,1,0.09,3.0,3,3,100.0,0.0,33.33,3.0
927155,2023-04,2,0.1,4.0,3,3,58.9,0.0,70.55,2.0
927155,2023-05,1,0.41,13.0,7,6,79.06,0.0,34.89,13.0
927155,2023-07,1,0.1,4.0,4,4,81.13,0.0,45.91,4.0
927155,2023-08,2,0.41,14.0,8,6,74.25,0.0,32.71,7.0
927155,2023-09,1,0.06,2.0,2,1,100.0,0.0,0.0,2.0
927155,2023-10,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
927281,2023-01,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
927281,2023-02,1,0.05,2.0,2,2,100.0,0.0,46.43,2.0
927281,2023-05,1,0.02,1.0,1,1,100.0,0.0,0.0,1.0
927281,2023-06,1,0.2,6.0,6,2,56.44,0.0,43.56,6.0
927281,2023-07,2,0.26,3.0,3,3,54.81,45.19,45.19,1.5
927281,2023-08,1,0.06,2.0,1,1,100.0,0.0,0.0,2.0
927281,2023-09,2,0.5,6.0,4,3,11.31,71.72,16.97,3.0
927281,2023-10,2,0.11,2.0,2,2,25.8,74.2,25.8,1.0
928163,2023-03,1,0.11,1.0,1,1,100.0,0.0,0.0,1.0
928163,2023-06,2,0.47,4.0,2,2,23.97,76.03,0.0,2.0
928163,2023-07,1,0.72,6.0,2,2,0.0,100.0,0.0,6.0
928163,2023-08,5,1.86,18.0,7,5,54.91,38.7,24.69,3.6
928163,2023-09,4,2.12,22.0,9,6,73.3,22.68,20.11,5.5
928163,2023-10,4,1.68,22.0,7,4,53.99,21.4,24.61,5.5
928537,2023-01,1,2.47,30.0,18,8,63.64,17.88,26.99,30.0
928537,2023-02,2,1.29,20.0,5,4,81.37,18.63,0.0,10.0
928537,2023-03,3,3.65,38.0,7,5,91.03,4.47,7.61,12.67
928537,2023-04,1,1.23,11.0,1,1,100.0,0.0,0.0,11.0
928537,2023-05,2,0.74,11.0,9,6,59.16,38.17,31.23,5.5
928537,2023-06,1,0.05,2.0,2,2,58.9,0.0,100.0,2.0
928537,2023-07,3,1.85,23.0,14,8,91.16,8.84,16.08,7.67
928537,2023-08,2,1.39,13.0,3,3,100.0,0.0,0.0,6.5
928537,2023-09,2,0.41,5.0,4,3,60.66,39.34,0.0,2.5
928537,2023-10,2,0.38,11.0,4,4,100.0,0.0,7.43,5.5
928731,2023-01,1,2.31,24.0,6,5,11.05,77.89,12.29,24.0
928731,2023-02,4,4.49,67.0,14,7,36.65,63.35,1.18,16.75
928731,2023-03,2,2.11,32.0,9,5,39.38,60.62,0.0,16.0
928731,2023-04,1,0.52,4.33,2,2,0.0,100.0,0.0,4.33
928731,2023-05,2,0.95,11.0,4,3,11.91,88.09,0.0,5.5
928731,2023-06,3,1.68,21.0,10,7,13.55,81.36,8.47,7.0
928731,2023-07,5,3.2,68.0,13,8,45.8,47.54,2.54,13.6
928731,2023-08,4,1.98,37.0,8,5,73.61,26.39,0.0,9.25
928731,2023-09,5,3.37,41.0,9,5,29.96,70.04,0.0,8.2
928731,2023-10,3,1.85,20.0,5,3,9.2,90.8,0.0,6.67
928983,2023-03,2,0.91,8.0,3,2,100.0,0.0,75.0,4.0
928983,2023-04,1,6.31,85.0,5,3,72.6,0.0,82.0,85.0
928983,2023-05,3,3.53,37.0,7,6,84.99,0.0,32.48,12.33
928983,2023-06,3,1.13,14.0,6,4,81.13,0.0,89.94,4.67
928983,2023-07,1,1.93,17.0,1,1,100.0,0.0,0.0,17.0
928983,2023-08,4,2.83,34.0,12,8,59.01,0.0,57.01,8.5
928983,2023-09,4,6.0,60.0,14,7,80.61,0.0,26.46,15.0
928983,2023-10,5,7.97,79.0,9,8,97.33,0.0,10.65,15.8
929033,2023-02,1,0.46,8.0,5,4,46.4,53.6,0.0,8.0
929033,2023-04,2,2.38,20.0,7,5,14.32,85.68,4.92,10.0
929033,2023-05,1,0.28,3.17,4,3,50.34,49.66,0.0,3.17
929033,2023-06,1,0.81,7.0,3,2,70.28,29.72,0.0,7.0
929033,2023-09,1,0.26,2.17,1,1,0.0,100.0,0.0,2.17
929033,2023-10,2,1.36,13.0,2,2,0.0,97.09,2.91,6.5
929083,2023-03,3,0.66,13.0,5,3,100.0,0.0,29.8,4.33
929083,2023-04,4,0.7,15.0,6,3,100.0,0.0,27.96,3.75
929083,2023-05,1,0.11,4.0,2,2,100.0,0.0,46.43,4.0
929083,2023-06,2,0.19,8.0,3,3,100.0,0.0,13.27,4.0
929083,2023-07,1,0.08,4.0,1,1,100.0,0.0,0.0,4.0
929083,2023-08,2,0.31,13.0,4,4,74.61,0.0,49.05,6.5
929083,2023-09,1,0.13,5.0,3,3,85.15,0.0,57.43,5.0
929083,2023-10,1,0.17,3.0,2,2,100.0,0.0,66.67,3.0
929601,2023-06,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
929683,2023-02,1,1.02,24.0,17,8,79.44,0.0,65.27,24.0
929683,2023-03,3,0.99,16.0,14,8,55.37,36.03,35.3,5.33
929683,2023-04,3,0.31,5.0,3,3,23.52,76.48,7.84,1.67
929683,2023-05,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
929683,2023-06,2,0.17,3.0,3,2,28.27,71.73,0.0,1.5
929683,2023-07,4,0.62,6.0,4,4,3.07,96.93,19.0,1.5
929683,2023-08,7,4.38,51.0,14,7,35.62,43.73,33.51,7.29
929683,2023-09,7,1.57,31.0,6,4,13.73,53.49,37.48,4.43
929683,2023-10,7,1.71,35.0,11,7,48.71,42.04,15.43,5.0
929827,2023-04,1,0.26,4.0,4,3,21.97,78.03,0.0,4.0
930067,2023-03,2,0.64,7.0,6,5,17.66,68.71,13.63,3.5
930067,2023-04,4,1.45,14.0,6,6,0.0,91.08,11.12,3.5
930067,2023-05,4,2.61,25.0,8,5,4.35,90.75,4.6,6.25
930067,2023-06,6,2.64,25.0,7,5,10.45,87.89,3.52,4.17
930067,2023-07,6,2.53,25.0,11,8,38.1,61.9,21.51,4.17
930067,2023-08,5,2.28,20.0,6,4,0.0,100.0,5.13,4.0
